_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
cc641b8f,1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp,azure,sub,ସତ୍ୱେ,ବେଳେ,4.03,4.55,wav_files/odiya/1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp_16000.wav
ced311e5,1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp,azure,sub,ବେଳେବେଳେ,ମୂଳ,4.55,4.75,wav_files/odiya/1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp_16000.wav
eb02de26,1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp,azure,sub,ମୂଳଶଢା,ସୋଡ଼ା,4.75,5.07,wav_files/odiya/1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp_16000.wav
b995723b,1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp,azure,ins,,କରିଦେବ,7.55,7.99,wav_files/odiya/1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp_16000.wav
6f8bc17e,1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp,azure,sub,କରିଦେଉଅଛି।,ନଷ୍ଟ,7.31,7.55,wav_files/odiya/1pSxl_7xuQHOi14PFZzmRCaXRoH-fK9Mp_16000.wav
38a9aa82,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,ଆଜି,ଜି,0.11,0.31,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
f88fdee2,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,ins,,କୋଠଗ,1.19,1.55,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
49761044,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,ins,,ରୋଗରେ,1.55,1.83,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
c3a02cc0,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,କଠଗୋର,ଆମର,1.83,2.23,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
4e2218aa,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,ଗ୍ରାମର,ଭକ୍ତ,2.95,3.31,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
0ca03b67,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,"ଭକ୍ତବନ୍ଧୁ,",ବନ୍ଧୁ,3.31,3.83,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
92e2130c,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,ins,,ଚାଷୀ,4.39,4.71,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
12964baa,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,ଚାଷୀଭାଇ,ବାଇ,4.71,5.07,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
6dfa4c35,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,ins,,ମୂଳ,7.55,8.07,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
3721b48d,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,ମୂଳଶଢା,ଛଡ଼ା,8.07,8.27,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
c1d3f0a6,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,କେମିତି,ଏମିତି,9.11,9.39,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
3d039b7f,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,କରୁଛନ୍ତି।,କରୁଛନ୍ତି,10.03,10.63,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
a40e7953,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,ins,,ଜାଣିବା,11.31,11.55,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
8dbf0daa,19PiV9ipSWHEHI0TYOypcctS8334AQKQZ,azure,sub,ଜାଣିବା।,ଜାଣିବା,11.35,11.59,wav_files/odiya/19PiV9ipSWHEHI0TYOypcctS8334AQKQZ_16000.wav
7cbfe34f,1YchMGllHeQjLo3hKYhHkUvVQYyAw8US5,azure,sub,"ଭାଇ,",ଭାଇ,0.07,0.23,wav_files/odiya/1YchMGllHeQjLo3hKYhHkUvVQYyAw8US5_16000.wav
67e33070,1YchMGllHeQjLo3hKYhHkUvVQYyAw8US5,azure,sub,ନମସ୍କାର!,ନମସ୍କାର,0.23,0.67,wav_files/odiya/1YchMGllHeQjLo3hKYhHkUvVQYyAw8US5_16000.wav
edfab3af,1ehpjR3BsDRjNlCZqgtwg0vpiTkQyvl3K,azure,del,ନମସ୍କାର,,0.0,0.51,wav_files/odiya/1ehpjR3BsDRjNlCZqgtwg0vpiTkQyvl3K_16000.wav
fa5f2a23,1ehpjR3BsDRjNlCZqgtwg0vpiTkQyvl3K,azure,del,ଆଜ୍ଞା!,,0.0,0.51,wav_files/odiya/1ehpjR3BsDRjNlCZqgtwg0vpiTkQyvl3K_16000.wav
0a43a6f2,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,sub,କରୁଛନ୍ତି?,କରିଛନ୍ତି,0.75,1.11,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
33f629d0,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,ins,,ବଛା,1.47,1.59,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
e27526aa,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,sub,ବଛାବଛି,ବଛି,1.59,1.79,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
caa4d0be,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,sub,କରୁଛନ୍ତି।,କରୁଛନ୍ତି,1.79,2.51,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
f2001fb4,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,sub,ସବୁ,ଏସବୁ,2.51,2.71,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
0804a6d1,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,ins,,କରିଛନ୍ତି,2.91,3.27,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
030552d7,1DTeQMB7kXikJopHafZaUNO0i_11SiFn4,azure,sub,କରୁଛନ୍ତି।,କରିଛନ୍ତି,2.99,3.31,wav_files/odiya/1DTeQMB7kXikJopHafZaUNO0i_11SiFn4_16000.wav
614e968a,1DCNf08tUttWAmoyjYCvqXvKW2kvktzHw,azure,ins,,ଦିଅନ୍ତୁ,0.99,1.27,wav_files/odiya/1DCNf08tUttWAmoyjYCvqXvKW2kvktzHw_16000.wav
40d18741,1DCNf08tUttWAmoyjYCvqXvKW2kvktzHw,azure,sub,ଦିଅନ୍ତୁ।,ଦିଅନ୍ତୁ,1.03,1.31,wav_files/odiya/1DCNf08tUttWAmoyjYCvqXvKW2kvktzHw_16000.wav
febcce82,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ମୁଁ,ମୋ,0.11,0.27,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
f0813268,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ଚାଷୀ।,ଚାଷୀ,0.47,0.71,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
c18d8ebc,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ମୋର,ମୋ,0.87,1.39,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
4fd59497,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,del,ଭକ୍ତବନ୍ଧୁ,,0.0,13.96,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
152121f9,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ମହାନ୍ତ।,ତ,2.43,2.55,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
c1280376,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,କୋଠାଗର।,କୋଠାଘର,3.47,4.03,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
a3482bb3,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ପାଟନା।,ପାଟଣା,5.19,5.55,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
7bb57ff7,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,କେନ୍ଦୁଝର।,କେନ୍ଦୁଝର,6.59,6.91,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
08ff239a,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,ins,,ପରିବାର,8.11,8.47,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
7e70bcbe,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ପରିବାରରେ,ରେ,8.47,8.75,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
abe4eded,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ଜଣ।,ଜଣ,9.59,9.67,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
b547c635,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,del,",",,0.0,13.96,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
bca1ff48,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,"ସ୍ତ୍ରୀ,",ସ୍ତ୍ରୀ,11.59,12.03,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
fb35ecd7,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,"ବାପା,",ବାପା,12.11,12.47,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
84d15d6b,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ମାଁ,ମାଆ,12.51,12.79,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
0aa5d22a,1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz,azure,sub,ପୁଅ।,ପୁଅ,13.75,13.91,wav_files/odiya/1AAoWek8PIqfSnMaqMSO6hdYzi0SjRUyz_16000.wav
3456686d,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,del,କରୁ।,,0.0,11.1,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
9b9bcef2,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ସେଥି,କରୁ,1.99,2.23,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
c1e8eb3b,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ମଧ୍ୟରୁ,ସେଥିମଧ୍ୟରେ,2.95,3.47,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
f1850688,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,କରୁ।,କରୁ,4.15,4.43,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
02fb782c,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ଅଦା,ବର୍ତ୍ତମାନ,6.12,6.48,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
c6e77a9d,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ପଚାଶ,ଅଦା,7.36,7.48,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
219d4373,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ଡ଼ିସିମିଲ,ପଚାଶଟି,7.48,7.92,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
02d0188a,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,କରିଛୁ।,କରିଛୁ,7.92,8.28,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
a7794b1f,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ଏତକି,ଏତିକି,10.12,10.36,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
4bb0264a,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,ଅଦା,ଓଦା,10.36,10.56,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
bd067fd0,1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5,azure,sub,କରିଛି।,କରିଛି,10.76,10.96,wav_files/odiya/1drnVVwd1bNhneJzyX4q7ujUyHESVBKp5_16000.wav
2f81224c,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,del,ଅଦାରୁ,,0.0,3.85,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
60e1880b,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,ins,,ହେଇଗଲାଣି,1.63,2.15,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
d13a6df2,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,ins,,ଏଗୁଡା,2.47,2.83,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
4caa2dba,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,ins,,ମୂଳ,2.83,3.07,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
8b868e38,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,ins,,ଛଡା,3.07,3.19,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
eb889f58,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,sub,ହେଇଗଲାଣି।,ରୋଗ,3.19,3.31,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
f0cf3248,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,sub,ଏଗୁଡ଼ାକ,ଲାଗିଛି,3.31,3.75,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
47d315d8,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,sub,ମୂଳଶଢା,ଛଡା,3.15,3.43,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
112f489f,1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr,azure,sub,ଲାଗିଛି।,ଲାଗିଛି,3.55,3.79,wav_files/odiya/1UAAlK2-B014Qq9ryCeqgDV6mtIERWtJr_16000.wav
9392668a,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,del,ଏଗୁଡ଼ାକ,,0.0,6.11,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
fa10d817,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,sub,ମୁଁ,ଏଗୁଡା,0.11,0.59,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
9cc5285a,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,ins,,ଏଗୁଡା,2.83,3.19,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
f217c39f,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,sub,ଏଗୁଡ଼ାକ,ଘାସ,3.19,3.35,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
2f6e9bd3,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,sub,ଘାସଫାସ,ଫସଲ,3.35,3.67,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
b207400a,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,del,ସଫା,,0.0,6.11,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
a69c8854,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,del,କରିଦେବି,,0.0,6.11,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
6e881397,13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL,azure,sub,ପୁରା।,ସୋଫା,5.31,5.87,wav_files/odiya/13dqEIFmNRyoHORmK6gcdBktQm3SvLfcL_16000.wav
23303b20,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,del,ୟାରୁ,,0.0,6.61,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
a8895c54,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,del,ନିମ୍ବ,,0.0,6.61,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
c5c6a1c8,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,del,ପିଡିଆ,,0.0,6.61,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
26349f8b,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,sub,ଖୁରୁଞ୍ଜ,ଏବଂ,2.83,2.95,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
cb44fbd9,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,sub,ପିଡିଆ,ଖୁରଞ୍ଜପିଡ଼ିଆ,2.95,3.71,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
3886319d,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,sub,ପକେଇବି।,ପକେଇବି,4.84,5.08,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
5699c7fc,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,sub,ସ୍ପ୍ରେ,ସ୍ପ୍ରେସ୍,5.92,6.32,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
8584a72a,1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN,azure,sub,କରିବି।,କରିବ,6.32,6.52,wav_files/odiya/1bVoagpBq0HtOfLJ6DxAR5_FbpwEUupQN_16000.wav
e9c76fdc,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,del,ଆଜ୍ଞା,,0.0,5.21,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
ba235e44,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,del,ଏଗୁଡ଼ା,,0.0,5.21,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
adbb7579,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,del,ଚାର,,0.0,5.21,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
a5870b14,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,sub,ତିନ,ଏହିଗୁଡା,0.43,1.15,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
5761799e,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,sub,ପାଞ୍ଚ,ତିନ୍,2.23,2.67,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
c8ee467e,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,sub,ଦିନ,ଚାରି,2.67,3.15,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
4f49af1d,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,del,ମୂଳଶଢା,,0.0,5.21,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
0989128e,15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0_,azure,sub,ରୋଗ।,ମୁଲ,4.67,5.15,wav_files/odiya/15Juy2hzoreeB8NJgMOjVSbWgIzx0jC0__16000.wav
04aa9db4,1zzVM0-9I0b0c0Zk8ea_jpjubg3fnEyGf,azure,sub,ଦଶ,ଦୋସ୍ତ,1.19,1.39,wav_files/odiya/1zzVM0-9I0b0c0Zk8ea_jpjubg3fnEyGf_16000.wav
4d5809fb,1zzVM0-9I0b0c0Zk8ea_jpjubg3fnEyGf,azure,sub,ହେଇଗଲାଣି।,ହେଇଗଲାଣି,1.59,2.11,wav_files/odiya/1zzVM0-9I0b0c0Zk8ea_jpjubg3fnEyGf_16000.wav
