_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
539adb66,18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK,google,sub,कहा,जा,0.5,0.7,wav_files/18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK_16000.wav
67a950dd,18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK,google,sub,जातनि,तानी,0.7,0.9,wav_files/18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK_16000.wav
390fc36f,18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK,google,sub,कोदारि,कुदारी,1.3,1.7,wav_files/18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK_16000.wav
ed0b649a,18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK,google,sub,लेके।,लेते,1.7,2.0,wav_files/18b3PT2DJIMtoLt3Jd_KSA4PLUmX-SBZK_16000.wav
a8dc5ed2,1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL,google,ins,,जापानी,0.0,0.6,wav_files/1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL_16000.wav
00b422e5,1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL,google,ins,,फुल,0.6,0.9,wav_files/1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL_16000.wav
2dafe0e0,1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL,google,sub,जातनि,को,0.9,1.2,wav_files/1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL_16000.wav
dfe5a562,1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL,google,sub,फुलकोभी,भी,1.2,1.4,wav_files/1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL_16000.wav
c6f2d4da,1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL,google,sub,रोपे।,रुके,1.4,1.8,wav_files/1x5hh138rxEsS0UC7eAsWJ9ivI5HSpimL_16000.wav
0e79f0d4,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,हां,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
3591411e,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,जाई,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
c57939c0,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,रउआ,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
38f46752,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,रोपाई,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
e5eefc50,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,करी।,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
6c1572f0,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,हमनी,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
f6394f20,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,del,के,,0.0,3.93,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
d8bf2917,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,sub,तो,जाहिर,0.5,0.9,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
61d7c6e7,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,sub,ना,बेवफाई,0.9,1.5,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
04fb95a5,1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK,google,sub,रोपब।,क्वारी,1.5,2.0,wav_files/1gwRm2GIm_uRLX38XiVsiiBXUjTf_PmEK_16000.wav
64ef434f,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,del,काहे,,0.0,4.37,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
359fb2bd,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,del,दीदी,,0.0,4.37,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
ab2e70ee,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,del,काहे,,0.0,4.37,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
d93d387e,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,sub,कोभी,गोभी,0.0,1.3,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
d70ab345,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,sub,के,की,1.3,1.5,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
684d5fb3,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,del,काहे,,0.0,4.37,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
e7a4be76,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,del,ना,,0.0,4.37,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
b3adcf04,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,del,करम।,,0.0,4.37,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
6984eb65,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,sub,काहे,कहना,1.7,2.3,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
b411a704,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,sub,मनहूस,कर्म,2.3,2.8,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
072408da,1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8,google,sub,बोलतनि।,डायमंड,2.8,3.3,wav_files/1o8kVDlWj0ny-gQrFPQawFJlAu48oPne8_16000.wav
4706d049,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,दीदी,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
6a86abfe,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,हम,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
06606417,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,कोभी,हमको,0.0,0.4,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
e890448d,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,के,भी,0.4,0.6,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
5e21e669,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,छोड़,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
fc7aca52,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,देनी,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
74cd235b,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,काहे,छोड़,1.0,1.2,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
db15cc83,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,ला,दे,1.2,1.4,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
d646f02d,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,खेती,निकाला,1.4,1.9,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
00b923bb,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,करि।,खेतिगाड़ी,1.9,2.3,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
b4e5c0ee,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,खेती,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
c8425882,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,करल,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
9544a0b9,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,रहनी,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
e70bbe07,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,हा,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
6a19bc92,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,पौधा,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
ebd13178,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,छोट,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
143ae7d2,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,हो,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
266627f0,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,जाई,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
f1b40805,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,",",,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
5b63d9d4,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,फूल,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
6b4945df,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,छोट,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
aad5fb69,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,हो,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
0e95e669,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,जाई,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
f9822080,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,",",,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
b619c00b,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,कीड़ा,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
0bbe4c23,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,मकोड़ा,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
b83a17bf,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,लाग,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
ef1e07f3,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,"जाई,",,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
0b418fdb,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,ओहिसे,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
815a4b44,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,खेती,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
66b3ccfb,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,हम,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
32fd5273,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,छोड़,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
04c74c5b,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,देनी,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
92eb352d,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,कइल।,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
a5bd8894,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,पानी,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
29229eaa,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,लाग,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
494ddb7d,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,जाई,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
df2471bc,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,",",,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
2364585d,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,सुख,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
d3fcc43b,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,जाई,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
c4f4910e,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,पौधा।,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
ed691cbe,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,काहे,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
a21ce4ae,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,del,के,,0.0,13.52,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
673ec5ef,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,लिए,बहुत,2.8,3.0,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
ac5aa475,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,खेती,छोटे,3.0,3.1,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
936d74b8,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,करि,छोटे,3.1,5.0,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
5804da74,1he28nIE459vhP12ZXfbvSuhSELsugjGE,google,sub,हम।,दादा,5.0,12.2,wav_files/1he28nIE459vhP12ZXfbvSuhSELsugjGE_16000.wav
cbdbe90d,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,काहे,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
604bc1d7,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,काहेके,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
b83e17be,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,कीड़ा,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
113ea457,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,मकोड़ा,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
23fac091,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,लाग,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
3ff07717,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,जात,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
1819f935,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,रहलक,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
7306c674,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,हा।,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
9439e09e,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,केंग,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
a2a53e16,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,खेती,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
a2fb4947,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,करत,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
f1b805fc,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,रहनी,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
3ef9d4fd,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,हा,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
4129e4e6,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,जे,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
0904885e,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,फूल,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
a1dd07e8,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,छोट,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
1f3ecb34,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,हो,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
7c51af7e,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,जात,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
240a80fa,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,रहलक,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
6c53c9de,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,हा,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
8b6f593c,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,",",,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
1c1606b3,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,पानी,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
45d99f53,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,लाग,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
91a50d5b,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,जात,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
680edc75,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,रहलक,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
3faeec90,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,del,हा,,0.0,9.45,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
8626b3da,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,sub,त।,के,0.5,0.7,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
3102cf27,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,sub,केंग,कीड़े,0.7,1.8,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
b8a1b490,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,sub,करत,मकोड़े,1.8,2.0,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
f043c172,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,sub,रहनी,लग,2.0,2.3,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
f6dbfa7b,1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q,google,sub,हा।,जाती,2.3,2.8,wav_files/1LsMSr-6rlDhVSLfOmdZpWh-okqZp_22Q_16000.wav
664087ec,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,सबकोई,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
419f3b66,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,जेंगइ,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
b9a2eb04,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,खेती,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
8fa19fa2,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,करलय,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
93b72bca,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,ओंगहि,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
9fd21ca4,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,हमहू,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
3b695dda,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,करइ,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
ecef5e39,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,रहनिहा,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
c7f341d0,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,",",,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
149bae45,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,रासायनिक,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
aa3e43ba,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,खाद,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
565aa1c9,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,डालत,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
a566ea47,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,रहनी,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
189c7990,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,हवे,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
8760e2d6,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,",",,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
5488a63b,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,del,डाल,,0.0,5.98,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
d2dface6,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,sub,के,सबको,0.4,0.7,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
56c4889d,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,sub,खेती,जगह,0.7,1.1,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
8472c48b,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,sub,करइ,छोटी,1.1,1.3,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
f466577f,1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d,google,sub,रहनिहा,करो,1.3,1.6,wav_files/1jfVezSrKYA-BpFFr1Ft9TrSCWql3mn0d_16000.wav
4349496f,1oW6aYMqo8JnjO8KkT__gPtcSFb1UVbqC,google,del,दीदी,,0.0,3.32,wav_files/1oW6aYMqo8JnjO8KkT__gPtcSFb1UVbqC_16000.wav
8430e4b0,1oW6aYMqo8JnjO8KkT__gPtcSFb1UVbqC,google,sub,<unintelligible>प्राकृतिक,प्रकृति,0.0,1.4,wav_files/1oW6aYMqo8JnjO8KkT__gPtcSFb1UVbqC_16000.wav
ba8ed1fc,1oW6aYMqo8JnjO8KkT__gPtcSFb1UVbqC,google,del,करत,,0.0,3.32,wav_files/1oW6aYMqo8JnjO8KkT__gPtcSFb1UVbqC_16000.wav
